accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2
0.6551724137931034;0.6;0.3333333333333333;0.42857142857142855;0.46153846153846156;0.6666666666666666;0.5454545454545455;0.9090909090909091;0.9090909090909091;0.9090909090909091
0.6575342465753424;0.5058823529411764;0.4725274725274725;0.48863636363636365;0.3793103448275862;0.36065573770491804;0.36974789915966383;0.7882882882882883;0.8215962441314554;0.8045977011494253
0.7;1.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.7142857142857143;1.0;0.8333333333333333
0.46408839779005523;0.36893203883495146;0.3392857142857143;0.35348837209302325;0.52;0.3851851851851852;0.44255319148936173;0.49056603773584906;0.6782608695652174;0.5693430656934306
0.2;0.3333333333333333;0.1111111111111111;0.16666666666666666;0.0;0.0;0.0;0.25;0.6666666666666666;0.36363636363636365
0.562200956937799;0.5777777777777777;0.5454545454545454;0.5611510791366906;0.34234234234234234;0.3877551020408163;0.3636363636363636;0.6918604651162791;0.672316384180791;0.6819484240687679
0.75;0.6666666666666666;0.8;0.7272727272727272;0.6666666666666666;1.0;0.8;1.0;0.5714285714285714;0.7272727272727273
0.5;0.5;0.4888888888888889;0.4943820224719101;0.45161290322580644;0.3684210526315789;0.40579710144927533;0.5319148936170213;0.6410256410256411;0.5813953488372093
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.6174242424242424;0.3380281690140845;0.4897959183673469;0.4;0.43636363636363634;0.43636363636363634;0.43636363636363634;0.8333333333333334;0.71875;0.7718120805369127
0.8;0.6666666666666666;1.0;0.8;1.0;0.5;0.6666666666666666;1.0;1.0;1.0
0.5353319057815846;0.42592592592592593;0.4928571428571429;0.45695364238410596;0.5454545454545454;0.4406779661016949;0.4875;0.6358024691358025;0.6866666666666666;0.6602564102564102
0.72;0.42857142857142855;0.6;0.5;0.7777777777777778;0.5833333333333334;0.6666666666666666;0.8888888888888888;1.0;0.9411764705882353
0.5648535564853556;0.4861111111111111;0.4794520547945205;0.4827586206896552;0.48717948717948717;0.5507246376811594;0.5170068027210885;0.6966292134831461;0.6391752577319587;0.6666666666666667
0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.6;0.3076923076923077;0.5454545454545454;0.3934426229508197;0.42105263157894735;0.42105263157894735;0.42105263157894735;0.8596491228070176;0.6621621621621622;0.7480916030534351
1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
