accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2;precision_class_3;recall_class_3;f1_class_3
0.579136690647482;0.579136690647482;1.0;0.7334851936218678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.5358166189111748;0.5537974683544303;0.9210526315789473;0.6916996047430829;0.0;0.0;0.0;0.36363636363636365;0.13953488372093023;0.20168067226890754;0.0;0.0;0.0
0.5333333333333333;0.541871921182266;0.9482758620689655;0.689655172413793;0.0;0.0;0.0;0.41379310344827586;0.10256410256410256;0.1643835616438356;0.0;0.0;0.0
0.45188284518828453;0.44661921708185054;0.8655172413793103;0.5892018779342724;0.25806451612903225;0.06722689075630252;0.10666666666666666;0.5241935483870968;0.26104417670682734;0.3485254691689008;0.0;0.0;0.0
0.4630102040816326;0.5032258064516129;0.72;0.5924050632911392;0.3333333333333333;0.08943089430894309;0.14102564102564102;0.4125874125874126;0.48760330578512395;0.44696969696969696;0.0;0.0;0.0
0.5452538631346578;0.5487012987012987;0.8666666666666667;0.6719681908548708;0.4;0.1276595744680851;0.1935483870967742;0.5483870967741935;0.39766081871345027;0.4610169491525424;0.6666666666666666;0.1;0.1739130434782609
0.5;0.5512820512820513;0.7456647398843931;0.6339066339066338;0.3333333333333333;0.13821138211382114;0.19540229885057472;0.4188034188034188;0.44545454545454544;0.43171806167400884;0.6521739130434783;0.1724137931034483;0.27272727272727276
0.5525727069351231;0.6021505376344086;0.7962085308056872;0.6857142857142857;0.2608695652173913;0.075;0.11650485436893203;0.5238095238095238;0.532258064516129;0.5280000000000001;0.3684210526315789;0.21875;0.2745098039215686
0.5511551155115512;0.6630434782608695;0.7218934911242604;0.6912181303116147;0.3333333333333333;0.1276595744680851;0.18461538461538457;0.3854166666666667;0.5068493150684932;0.43786982248520706;0.4;0.14285714285714285;0.21052631578947364
0.5308310991957105;0.6345733041575492;0.7341772151898734;0.6807511737089201;0.20833333333333334;0.047619047619047616;0.07751937984496124;0.38427947598253276;0.4536082474226804;0.41607565011820336;0.3611111111111111;0.25;0.2954545454545454
0.5399305555555556;0.6140350877192983;0.7954545454545454;0.693069306930693;0.17391304347826086;0.046511627906976744;0.07339449541284404;0.44274809160305345;0.43609022556390975;0.4393939393939394;0.17391304347826086;0.08163265306122448;0.11111111111111112
0.5830903790087464;0.6715116279069767;0.825;0.7403846153846153;0.2073170731707317;0.12408759124087591;0.1552511415525114;0.46122448979591835;0.4200743494423792;0.4396887159533074;0.5714285714285714;0.12698412698412698;0.20779220779220778
0.533195020746888;0.6135593220338983;0.7357723577235772;0.6691312384473197;0.65;0.13978494623655913;0.2300884955752212;0.39375;0.5575221238938053;0.4615384615384615;0.0;0.0;0.0
0.5150753768844221;0.608786610878661;0.708029197080292;0.65466816647919;0.3584905660377358;0.14960629921259844;0.2111111111111111;0.3782608695652174;0.42857142857142855;0.4018475750577367;0.37142857142857144;0.23636363636363636;0.2888888888888889
0.5493827160493827;0.6385542168674698;0.748587570621469;0.6892067620286086;0.27906976744186046;0.1348314606741573;0.18181818181818182;0.41566265060240964;0.3988439306358382;0.40707964601769914;0.4166666666666667;0.3125;0.35714285714285715
0.5447761194029851;0.6290909090909091;0.7828054298642534;0.6975806451612903;0.4666666666666667;0.11666666666666667;0.18666666666666668;0.3644859813084112;0.3979591836734694;0.38048780487804873;0.0;0.0;0.0
0.5595667870036101;0.6420454545454546;0.773972602739726;0.7018633540372671;0.30303030303030304;0.11904761904761904;0.17094017094017094;0.4551282051282051;0.46405228758169936;0.459546925566343;0.23076923076923078;0.12;0.15789473684210525
0.5718349928876245;0.6659793814432989;0.8034825870646766;0.7282976324689965;0.2558139534883721;0.11;0.15384615384615385;0.41139240506329117;0.39156626506024095;0.40123456790123463;0.17647058823529413;0.08571428571428572;0.11538461538461539
0.5590717299578059;0.6373239436619719;0.7298387096774194;0.6804511278195489;0.18518518518518517;0.10204081632653061;0.13157894736842107;0.49032258064516127;0.5241379310344828;0.5066666666666666;0.375;0.09375;0.15
0.4826086956521739;0.6025641025641025;0.6497695852534562;0.6252771618625277;0.2553191489361702;0.1791044776119403;0.21052631578947364;0.38596491228070173;0.4583333333333333;0.419047619047619;0.375;0.09375;0.15
0.4627659574468085;0.5407725321888412;0.6631578947368421;0.5957446808510637;0.1935483870967742;0.08108108108108109;0.11428571428571428;0.39603960396039606;0.42105263157894735;0.40816326530612246;0.18181818181818182;0.11764705882352941;0.14285714285714285
0.5865834633385335;0.6563245823389021;0.7857142857142857;0.7152145643693109;0.4444444444444444;0.21052631578947367;0.2857142857142857;0.45180722891566266;0.5033557046979866;0.4761904761904762;0.5454545454545454;0.1276595744680851;0.2068965517241379
0.50625;0.5800524934383202;0.7366666666666667;0.6490455212922173;0.19444444444444445;0.08235294117647059;0.11570247933884296;0.4187192118226601;0.4497354497354497;0.4336734693877551;0.55;0.16666666666666666;0.2558139534883721
0.5402455661664393;0.6605504587155964;0.7236180904522613;0.6906474820143885;0.3695652173913043;0.14912280701754385;0.2125;0.3684210526315789;0.43258426966292135;0.39793281653746765;0.3333333333333333;0.32558139534883723;0.3294117647058823
0.547683923705722;0.6708074534161491;0.7552447552447552;0.7105263157894737;0.1320754716981132;0.06542056074766354;0.0875;0.3631578947368421;0.44516129032258067;0.4000000000000001;0.25;0.046511627906976744;0.07843137254901962
0.5064478311840562;0.6088560885608856;0.7189542483660131;0.6593406593406592;0.21428571428571427;0.13274336283185842;0.1639344262295082;0.3688888888888889;0.3789954337899543;0.3738738738738739;0.25;0.06451612903225806;0.10256410256410256
0.49429657794676807;0.593103448275862;0.6825396825396826;0.6346863468634686;0.20987654320987653;0.13934426229508196;0.16748768472906403;0.45454545454545453;0.44680851063829785;0.45064377682403434;0.23809523809523808;0.18518518518518517;0.20833333333333334
