accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2
0.7586206896551724;1.0;0.4444444444444444;0.6153846153846153;0.6666666666666666;0.8888888888888888;0.761904761904762;0.7692307692307693;0.9090909090909091;0.8333333333333333
0.6273972602739726;0.43;0.4725274725274725;0.45026178010471196;0.3548387096774194;0.36065573770491804;0.3577235772357723;0.8078817733990148;0.7699530516431925;0.7884615384615385
0.7;1.0;0.5;0.6666666666666666;0.0;0.0;0.0;0.7142857142857143;1.0;0.8333333333333333
0.40331491712707185;0.3474576271186441;0.7321428571428571;0.47126436781609193;0.0;0.0;0.0;0.512;0.5565217391304348;0.5333333333333334
0.3333333333333333;0.6666666666666666;0.2222222222222222;0.3333333333333333;0.2;0.3333333333333333;0.25;0.2857142857142857;0.6666666666666666;0.4
0.5167464114832536;0.46096654275092935;0.8671328671328671;0.6019417475728156;0.16666666666666666;0.01020408163265306;0.01923076923076923;0.6363636363636364;0.5141242937853108;0.56875
0.75;0.625;1.0;0.7692307692307693;0.75;0.75;0.75;1.0;0.5714285714285714;0.7272727272727273
0.4180327868852459;0.46153846153846156;0.26666666666666666;0.3380281690140845;0.4166666666666667;0.13157894736842105;0.19999999999999998;0.40476190476190477;0.8717948717948718;0.5528455284552847
1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
0.1893939393939394;0.1762295081967213;0.8775510204081632;0.2935153583617748;0.35;0.12727272727272726;0.18666666666666665;0.0;0.0;0.0
0.6;1.0;0.5;0.6666666666666666;1.0;0.5;0.6666666666666666;0.3333333333333333;1.0;0.5
0.5353319057815846;0.4157303370786517;0.5285714285714286;0.46540880503144655;0.5493827160493827;0.5028248587570622;0.5250737463126844;0.6850393700787402;0.58;0.6281588447653429
0.8;0.75;0.6;0.6666666666666665;0.7692307692307693;0.8333333333333334;0.8;0.875;0.875;0.875
0.5188284518828452;0.4647887323943662;0.4520547945205479;0.4583333333333333;0.4166666666666667;0.5797101449275363;0.4848484848484849;0.7083333333333334;0.5257731958762887;0.6035502958579881
0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.75;1.0;0.8571428571428571
0.5043478260869565;0.375;0.13636363636363635;0.19999999999999998;0.18;0.47368421052631576;0.2608695652173913;0.8070175438596491;0.6216216216216216;0.7022900763358778
1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.43478260869565216;0.32132963988919666;0.6946107784431138;0.4393939393939394;0.0;0.0;0.0;0.6261682242990654;0.6767676767676768;0.6504854368932038
0.5517241379310345;0.5;0.38461538461538464;0.4347826086956522;0.2857142857142857;0.4;0.3333333333333333;0.75;0.8181818181818182;0.7826086956521738
0.4146825396825397;0.21785714285714286;0.5865384615384616;0.31770833333333337;0.4065040650406504;0.4424778761061947;0.42372881355932207;0.9702970297029703;0.34146341463414637;0.5051546391752577
0.6170212765957447;0.3;0.375;0.33333333333333326;0.5714285714285714;0.5;0.5333333333333333;0.7333333333333333;0.7096774193548387;0.7213114754098361
0.46831683168316834;0.41509433962264153;0.07508532423208192;0.1271676300578035;0.4946236559139785;0.16546762589928057;0.24797843665768196;0.46875;0.9225512528473804;0.6216423637759018
0.45652173913043476;0.47368421052631576;0.45;0.46153846153846156;0.3;0.3333333333333333;0.3157894736842105;0.5294117647058824;0.5294117647058824;0.5294117647058824
0.4450736126840317;0.25183823529411764;0.7405405405405405;0.37585733882030176;0.5102040816326531;0.25510204081632654;0.3401360544217687;0.8547717842323651;0.4103585657370518;0.5545087483176313
0.6271186440677966;0.125;0.08333333333333333;0.1;0.42857142857142855;0.5;0.4615384615384615;0.8108108108108109;0.8571428571428571;0.8333333333333334
0.5989847715736041;0.40476190476190477;0.32075471698113206;0.3578947368421052;0.48717948717948717;0.3958333333333333;0.43678160919540227;0.7068965517241379;0.8541666666666666;0.7735849056603773
0.5555555555555556;0.5;0.6666666666666666;0.5714285714285715;0.5;0.5;0.5;0.6666666666666666;0.5;0.5714285714285715
0.6155778894472361;0.3;0.2727272727272727;0.28571428571428564;0.48917748917748916;0.6174863387978142;0.5458937198067633;0.788235294117647;0.7298474945533769;0.7579185520361992
0.5576923076923077;0.42857142857142855;0.25;0.3157894736842105;0.5;0.35714285714285715;0.41666666666666663;0.6;0.8076923076923077;0.6885245901639345
0.5574712643678161;0.5;0.4;0.4444444444444445;0.5365853658536586;0.38596491228070173;0.4489795918367347;0.5876288659793815;0.7916666666666666;0.6745562130177515
0.5;0.3333333333333333;0.4;0.3636363636363636;0.4;0.4;0.4000000000000001;0.7142857142857143;0.625;0.6666666666666666
0.6467276565798733;0.3034825870646766;0.26180257510729615;0.28110599078341014;0.5517241379310345;0.25236593059936907;0.3463203463203463;0.7237209302325581;0.8932261768082663;0.7995889003083247
0.6157024793388429;0.5882352941176471;0.17543859649122806;0.27027027027027023;0.5087719298245614;0.5178571428571429;0.5132743362831859;0.6547619047619048;0.8527131782945736;0.7407407407407406
0.6481481481481481;0.21666666666666667;0.3023255813953488;0.2524271844660194;0.3972602739726027;0.5471698113207547;0.46031746031746035;0.8795811518324608;0.7368421052631579;0.801909307875895
0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.8571428571428571;0.75
0.5604651162790698;0.3;0.2857142857142857;0.2926829268292683;0.0;0.0;0.0;0.6393939393939394;0.8743093922651933;0.7386231038506418
0.5303030303030303;0.5263157894736842;0.43478260869565216;0.47619047619047616;0.5833333333333334;0.3333333333333333;0.4242424242424242;0.5142857142857142;0.8181818181818182;0.6315789473684209
0.5826446280991735;0.3064516129032258;0.36538461538461536;0.33333333333333337;0.5272727272727272;0.5272727272727272;0.5272727272727272;0.744;0.6888888888888889;0.7153846153846153
0.8;0.5;1.0;0.6666666666666666;0.5;0.3333333333333333;0.4;0.9090909090909091;0.9090909090909091;0.9090909090909091
0.6812386156648452;0.29411764705882354;0.060240963855421686;0.09999999999999998;0.3137254901960784;0.4;0.3516483516483516;0.7837209302325582;0.8730569948186528;0.8259803921568628
0.640625;0.5;0.13513513513513514;0.21276595744680854;0.43333333333333335;0.3170731707317073;0.36619718309859156;0.6907894736842105;0.9210526315789473;0.7894736842105262
0.6977491961414791;0.375;0.391304347826087;0.3829787234042554;0.45098039215686275;0.4423076923076923;0.44660194174757284;0.8301886792452831;0.8262910798122066;0.828235294117647
0.68;0.4;0.18181818181818182;0.25000000000000006;0.3;0.375;0.33333333333333326;0.8285714285714286;0.9354838709677419;0.8787878787878788
0.6942857142857143;0.23076923076923078;0.17142857142857143;0.19672131147540986;0.4782608695652174;0.2920353982300885;0.3626373626373626;0.786618444846293;0.9024896265560166;0.8405797101449276
0.7304347826086957;0.6666666666666666;0.375;0.4800000000000001;0.4444444444444444;0.2222222222222222;0.2962962962962963;0.7628865979381443;0.9135802469135802;0.8314606741573032
0.7191780821917808;0.8333333333333334;0.13157894736842105;0.22727272727272727;0.43333333333333335;0.25;0.3170731707317073;0.75;0.9504950495049505;0.8384279475982532
0.75;0.3333333333333333;0.125;0.18181818181818182;0.5;0.6;0.5454545454545454;0.8444444444444444;0.9047619047619048;0.8735632183908046
0.6469248291571754;0.59375;0.17272727272727273;0.2676056338028169;0.425;0.2698412698412698;0.3300970873786408;0.6757493188010899;0.9323308270676691;0.7835703001579779
0.6226415094339622;0.6666666666666666;0.35294117647058826;0.46153846153846156;0.5;0.42857142857142855;0.4615384615384615;0.631578947368421;0.8275862068965517;0.716417910447761
0.6872586872586872;0.2903225806451613;0.4864864864864865;0.36363636363636365;0.7727272727272727;0.26153846153846155;0.39080459770114945;0.8171428571428572;0.910828025477707;0.8614457831325302
