accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2;precision_class_3;recall_class_3;f1_class_3
0.5539568345323741;0.5896414342629482;0.9192546583850931;0.7184466019417476;0.0;0.0;0.0;0.2222222222222222;0.09090909090909091;0.1290322580645161;0.0;0.0;0.0
0.5157593123209169;0.5463258785942492;0.9;0.679920477137177;0.0;0.0;0.0;0.2962962962962963;0.09302325581395349;0.1415929203539823;0.1111111111111111;0.08333333333333333;0.09523809523809525
0.503448275862069;0.5314861460957179;0.9094827586206896;0.6709062003179651;0.16666666666666666;0.028169014084507043;0.04819277108433735;0.23076923076923078;0.05128205128205128;0.08391608391608392;0.0;0.0;0.0
0.45467224546722457;0.44869565217391305;0.8896551724137931;0.5965317919075145;0.38095238095238093;0.13445378151260504;0.1987577639751553;0.4891304347826087;0.18072289156626506;0.26392961876832843;0.875;0.11864406779661017;0.208955223880597
0.45790816326530615;0.5095137420718816;0.7415384615384616;0.6040100250626566;0.17857142857142858;0.04065040650406504;0.06622516556291391;0.3905109489051095;0.44214876033057854;0.4147286821705427;0.6666666666666666;0.06382978723404255;0.11650485436893203
0.5452538631346578;0.5559322033898305;0.841025641025641;0.6693877551020408;0.25;0.1276595744680851;0.16901408450704225;0.5546218487394958;0.38596491228070173;0.45517241379310347;0.7333333333333333;0.275;0.4
0.5231958762886598;0.5447316103379721;0.791907514450867;0.6454652532391048;0.3617021276595745;0.13821138211382114;0.2;0.4662576687116564;0.34545454545454546;0.3968668407310705;0.6190476190476191;0.4482758620689655;0.52
0.5615212527964206;0.605072463768116;0.7914691943127962;0.6858316221765914;0.3076923076923077;0.05;0.08602150537634409;0.5070422535211268;0.5806451612903226;0.5413533834586466;0.5;0.25;0.3333333333333333
0.5907590759075908;0.6767676767676768;0.7928994082840237;0.7302452316076294;0.25;0.06382978723404255;0.10169491525423728;0.42045454545454547;0.5068493150684932;0.4596273291925466;1.0;0.35714285714285715;0.5263157894736842
0.5495978552278821;0.6354378818737271;0.789873417721519;0.7042889390519187;0.3181818181818182;0.06666666666666667;0.11023622047244094;0.4028436018957346;0.4381443298969072;0.41975308641975306;0.2727272727272727;0.11538461538461539;0.16216216216216214
0.5694444444444444;0.645320197044335;0.8506493506493507;0.7338935574229691;0.2631578947368421;0.05813953488372093;0.09523809523809525;0.4222222222222222;0.42857142857142855;0.4253731343283582;0.25;0.08163265306122448;0.12307692307692307
0.6034985422740525;0.6723646723646723;0.8428571428571429;0.7480190174326464;0.21428571428571427;0.13138686131386862;0.16289592760180996;0.52;0.38661710037174724;0.44349680170575695;0.627906976744186;0.42857142857142855;0.5094339622641509
0.529045643153527;0.5949367088607594;0.7642276422764228;0.6690391459074733;0.75;0.06451612903225806;0.11881188118811882;0.40131578947368424;0.5398230088495575;0.46037735849056605;0.0;0.0;0.0
0.5402010050251256;0.6285714285714286;0.7493917274939172;0.683684794672586;0.37254901960784315;0.14960629921259844;0.21348314606741578;0.4072398190045249;0.4433497536945813;0.42452830188679247;0.38235294117647056;0.23636363636363636;0.29213483146067415
0.5509259259259259;0.6292906178489702;0.7768361581920904;0.6953223767383059;0.16;0.0449438202247191;0.07017543859649122;0.4107142857142857;0.3988439306358382;0.40469208211143703;0.5;0.28125;0.36
0.5522388059701493;0.6397058823529411;0.7873303167420814;0.7058823529411764;0.3157894736842105;0.1;0.15189873417721522;0.37735849056603776;0.40816326530612246;0.3921568627450981;0.4;0.08695652173913043;0.14285714285714285
0.5595667870036101;0.6212534059945504;0.7808219178082192;0.6919575113808801;0.3684210526315789;0.16666666666666666;0.22950819672131145;0.46808510638297873;0.43137254901960786;0.4489795918367347;0.25;0.08;0.12121212121212122
0.5761024182076814;0.6612576064908722;0.8109452736318408;0.7284916201117319;0.30952380952380953;0.13;0.18309859154929578;0.3945578231292517;0.3493975903614458;0.37060702875399365;0.38095238095238093;0.22857142857142856;0.2857142857142857
0.5358649789029536;0.625;0.7056451612903226;0.662878787878788;0.10526315789473684;0.04081632653061224;0.0588235294117647;0.4489795918367347;0.45517241379310347;0.4520547945205479;0.39285714285714285;0.34375;0.3666666666666667
0.5369565217391304;0.625;0.7142857142857143;0.6666666666666666;0.35;0.208955223880597;0.2616822429906542;0.46153846153846156;0.5;0.48000000000000004;0.375;0.1875;0.25
0.4734042553191489;0.5650224215246636;0.6631578947368421;0.6101694915254237;0.2857142857142857;0.08108108108108109;0.12631578947368421;0.36134453781512604;0.45263157894736844;0.40186915887850466;0.23076923076923078;0.17647058823529413;0.20000000000000004
0.5709828393135725;0.6391509433962265;0.7742857142857142;0.7002583979328165;0.325;0.1368421052631579;0.1925925925925926;0.4382716049382716;0.47651006711409394;0.45659163987138257;0.7333333333333333;0.23404255319148937;0.3548387096774194
0.49375;0.5571776155717761;0.7633333333333333;0.6441631504922644;0.20833333333333334;0.058823529411764705;0.09174311926605505;0.3956043956043956;0.38095238095238093;0.3881401617250674;0.43478260869565216;0.15151515151515152;0.2247191011235955
0.5607094133697135;0.6567796610169492;0.7788944723618091;0.7126436781609196;0.40540540540540543;0.13157894736842105;0.1986754966887417;0.37305699481865284;0.4044943820224719;0.3881401617250674;0.45161290322580644;0.32558139534883723;0.3783783783783784
0.5694822888283378;0.675146771037182;0.8041958041958042;0.7340425531914895;0.13513513513513514;0.04672897196261682;0.06944444444444445;0.37790697674418605;0.41935483870967744;0.39755351681957185;0.21428571428571427;0.06976744186046512;0.10526315789473685
0.5064478311840562;0.6070763500931099;0.710239651416122;0.6546184738955824;0.1346153846153846;0.061946902654867256;0.08484848484848484;0.3821138211382114;0.4292237442922374;0.4043010752688172;0.2777777777777778;0.08064516129032258;0.125
0.5044359949302915;0.5986547085201793;0.7063492063492064;0.6480582524271845;0.22641509433962265;0.09836065573770492;0.13714285714285715;0.4403292181069959;0.4553191489361702;0.4476987447698745;0.2553191489361702;0.2222222222222222;0.2376237623762376
0.5429799426934098;0.6153846153846154;0.8082901554404145;0.6987681970884658;0.2857142857142857;0.0425531914893617;0.07407407407407407;0.3558282208588957;0.4172661870503597;0.3841059602649007;0.42857142857142855;0.09375;0.15384615384615383
0.5364583333333334;0.6208791208791209;0.795774647887324;0.6975308641975309;0.4489795918367347;0.19469026548672566;0.2716049382716049;0.35766423357664234;0.3656716417910448;0.3616236162361624;0.46153846153846156;0.26666666666666666;0.3380281690140845
0.5486486486486486;0.6832579185520362;0.766497461928934;0.7224880382775118;0.125;0.03773584905660377;0.057971014492753624;0.36538461538461536;0.4418604651162791;0.4;0.41379310344827586;0.35294117647058826;0.38095238095238093
0.5333926981300089;0.6323529411764706;0.7288135593220338;0.6771653543307087;0.30120481927710846;0.13297872340425532;0.18450184501845018;0.4025157232704403;0.46545454545454545;0.4317032040472175;0.38095238095238093;0.22857142857142856;0.2857142857142857
0.5372492836676218;0.5945945945945946;0.7630057803468208;0.6683544303797468;0.3333333333333333;0.125;0.18181818181818182;0.4536082474226804;0.4467005076142132;0.4501278772378517;0.5;0.20930232558139536;0.29508196721311475
0.5543726235741445;0.6289791437980241;0.7947295423023578;0.7022058823529412;0.35051546391752575;0.1642512077294686;0.22368421052631582;0.3938223938223938;0.3422818791946309;0.3662477558348295;0.4166666666666667;0.2247191011235955;0.29197080291970806
0.49906890130353815;0.6041055718475073;0.7383512544802867;0.6645161290322581;0.11538461538461539;0.037037037037037035;0.05607476635514019;0.3333333333333333;0.3805970149253731;0.3554006968641114;0.47058823529411764;0.18604651162790697;0.26666666666666666
