accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2;precision_class_3;recall_class_3;f1_class_3
0.5827338129496403;0.5886792452830188;0.968944099378882;0.7323943661971832;0.14285714285714285;0.029411764705882353;0.04878048780487805;0.8333333333333334;0.07575757575757576;0.1388888888888889;0.0;0.0;0.0
0.498567335243553;0.5341614906832298;0.9052631578947369;0.671875;0.0;0.0;0.0;0.047619047619047616;0.011627906976744186;0.018691588785046728;0.3333333333333333;0.08333333333333333;0.13333333333333333
0.5126436781609195;0.5328282828282829;0.9094827586206896;0.6719745222929937;0.25;0.04225352112676056;0.07228915662650602;0.3333333333333333;0.07692307692307693;0.125;0.0;0.0;0.0
0.4490934449093445;0.4421768707482993;0.896551724137931;0.592255125284738;0.375;0.10084033613445378;0.1589403973509934;0.5;0.17269076305220885;0.25671641791044775;0.6363636363636364;0.11864406779661017;0.2
0.4528061224489796;0.4927536231884058;0.7323076923076923;0.5891089108910892;0.21739130434782608;0.04065040650406504;0.0684931506849315;0.3903345724907063;0.43388429752066116;0.410958904109589;0.7777777777777778;0.07446808510638298;0.13592233009708737
0.5408388520971302;0.5521885521885522;0.841025641025641;0.6666666666666667;0.11764705882352941;0.0425531914893617;0.0625;0.5619834710743802;0.39766081871345027;0.4657534246575343;0.6111111111111112;0.275;0.3793103448275862
0.49742268041237114;0.5286259541984732;0.8005780346820809;0.6367816091954024;0.34285714285714286;0.0975609756097561;0.1518987341772152;0.42786069651741293;0.39090909090909093;0.4085510688836105;0.6875;0.12643678160919541;0.21359223300970878
0.5570469798657718;0.5964912280701754;0.8056872037914692;0.685483870967742;0.25;0.05;0.08333333333333334;0.5147058823529411;0.5645161290322581;0.5384615384615384;0.5;0.15625;0.23809523809523808
0.5577557755775577;0.6648936170212766;0.7396449704142012;0.700280112044818;0.3333333333333333;0.0851063829787234;0.13559322033898305;0.37623762376237624;0.5205479452054794;0.43678160919540227;1.0;0.14285714285714285;0.25
0.5415549597855228;0.6285714285714286;0.779746835443038;0.696045197740113;0.34782608695652173;0.0761904761904762;0.12500000000000003;0.386046511627907;0.42783505154639173;0.4058679706601467;0.2777777777777778;0.09615384615384616;0.14285714285714288
0.5555555555555556;0.6298076923076923;0.8506493506493507;0.7237569060773481;0.25;0.05813953488372093;0.09433962264150944;0.3983739837398374;0.3684210526315789;0.3828125;0.23529411764705882;0.08163265306122448;0.12121212121212122
0.597667638483965;0.6704707560627675;0.8392857142857143;0.7454401268834259;0.2073170731707317;0.12408759124087591;0.1552511415525114;0.49047619047619045;0.3828996282527881;0.430062630480167;0.6944444444444444;0.3968253968253968;0.5050505050505051
0.5352697095435685;0.609375;0.7926829268292683;0.6890459363957597;0.75;0.06451612903225806;0.11881188118811882;0.38;0.504424778761062;0.43346007604562736;0.0;0.0;0.0
0.5226130653266332;0.6183673469387755;0.7372262773722628;0.6725860155382908;0.45454545454545453;0.15748031496062992;0.23391812865497075;0.3688888888888889;0.4088669950738916;0.3878504672897196;0.2702702702702703;0.18181818181818182;0.2173913043478261
0.5617283950617284;0.6357308584686775;0.7740112994350282;0.6980891719745224;0.2413793103448276;0.07865168539325842;0.11864406779661017;0.4472049689440994;0.4161849710982659;0.43113772455089827;0.4074074074074074;0.34375;0.37288135593220334
0.5422885572139303;0.6333333333333333;0.7737556561085973;0.6965376782077394;0.3157894736842105;0.1;0.15189873417721522;0.3611111111111111;0.3979591836734694;0.3786407766990291;0.4;0.08695652173913043;0.14285714285714285
0.5306859205776173;0.6075268817204301;0.773972602739726;0.680722891566265;0.2972972972972973;0.13095238095238096;0.1818181818181818;0.4028776978417266;0.3660130718954248;0.3835616438356164;0.16666666666666666;0.04;0.06451612903225806
0.5903271692745377;0.6532567049808429;0.8482587064676617;0.7380952380952381;0.28205128205128205;0.11;0.15827338129496404;0.456;0.3433734939759036;0.3917525773195876;0.35294117647058826;0.17142857142857143;0.23076923076923078
0.5548523206751055;0.6443661971830986;0.7379032258064516;0.6879699248120301;0.08695652173913043;0.04081632653061224;0.05555555555555556;0.46357615894039733;0.4827586206896552;0.47297297297297297;0.5;0.25;0.3333333333333333
0.4934782608695652;0.5894308943089431;0.6682027649769585;0.6263498920086393;0.24242424242424243;0.11940298507462686;0.16;0.40606060606060607;0.4652777777777778;0.4336569579288026;0.4375;0.21875;0.2916666666666667
