accuracy;precision_class_0;recall_class_0;f1_class_0;precision_class_1;recall_class_1;f1_class_1;precision_class_2;recall_class_2;f1_class_2;precision_class_3;recall_class_3;f1_class_3
0.579136690647482;0.579136690647482;1.0;0.7334851936218678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.5472779369627507;0.6091954022988506;0.8368421052631579;0.7050997782705101;0.0;0.0;0.0;0.36363636363636365;0.37209302325581395;0.367816091954023;0.0;0.0;0.0
0.5218390804597701;0.5589041095890411;0.8793103448275862;0.6834170854271358;0.4444444444444444;0.056338028169014086;0.1;0.3114754098360656;0.1623931623931624;0.21348314606741572;0.0;0.0;0.0
0.44490934449093444;0.4623015873015873;0.803448275862069;0.5869017632241814;0.20588235294117646;0.11764705882352941;0.14973262032085563;0.496551724137931;0.2891566265060241;0.3654822335025381;0.0;0.0;0.0
0.4604591836734694;0.5;0.68;0.576271186440678;0.2857142857142857;0.08130081300813008;0.12658227848101264;0.4219269102990033;0.5247933884297521;0.4677716390423573;0.5;0.031914893617021274;0.06
0.5452538631346578;0.5508771929824562;0.8051282051282052;0.6541666666666667;0.25925925925925924;0.14893617021276595;0.18918918918918917;0.5714285714285714;0.4444444444444444;0.5;0.875;0.175;0.29166666666666663
0.5257731958762887;0.578021978021978;0.7601156069364162;0.6566791510611735;0.3392857142857143;0.15447154471544716;0.21229050279329612;0.4495798319327731;0.4863636363636364;0.46724890829694327;0.7037037037037037;0.21839080459770116;0.33333333333333337
0.5458612975391499;0.5946969696969697;0.7440758293838863;0.6610526315789473;0.27586206896551724;0.1;0.14678899082568808;0.5068493150684932;0.5967741935483871;0.548148148148148;0.625;0.15625;0.25
0.5082508250825083;0.6292134831460674;0.6627218934911243;0.6455331412103748;0.37037037037037035;0.2127659574468085;0.2702702702702703;0.3225806451612903;0.410958904109589;0.36144578313253006;0.4;0.14285714285714285;0.21052631578947364
0.5428954423592494;0.6621621621621622;0.7443037974683544;0.7008343265792609;0.21739130434782608;0.047619047619047616;0.078125;0.3967611336032389;0.5051546391752577;0.44444444444444453;0.25;0.15384615384615385;0.1904761904761905
0.5520833333333334;0.6451612903225806;0.7792207792207793;0.7058823529411764;0.2894736842105263;0.12790697674418605;0.1774193548387097;0.4326241134751773;0.45864661654135336;0.44525547445255476;0.24;0.12244897959183673;0.16216216216216214
0.5743440233236151;0.6873065015479877;0.7928571428571428;0.736318407960199;0.21153846153846154;0.16058394160583941;0.1825726141078838;0.4349593495934959;0.39776951672862454;0.41553398058252433;0.5454545454545454;0.2857142857142857;0.37499999999999994
0.5373443983402489;0.6490566037735849;0.6991869918699187;0.6731898238747555;0.5;0.1935483870967742;0.27906976744186046;0.39655172413793105;0.6106194690265486;0.48083623693379796;0.0;0.0;0.0
0.4861809045226131;0.6091703056768559;0.6788321167883211;0.6421173762945914;0.2903225806451613;0.14173228346456693;0.19047619047619047;0.32905982905982906;0.3793103448275862;0.3524027459954233;0.30952380952380953;0.23636363636363636;0.26804123711340205
0.5416666666666666;0.6451612903225806;0.7344632768361582;0.6869220607661823;0.24528301886792453;0.14606741573033707;0.18309859154929578;0.40350877192982454;0.3988439306358382;0.4011627906976744;0.42857142857142855;0.28125;0.3396226415094339
0.5174129353233831;0.6299212598425197;0.7239819004524887;0.6736842105263159;0.38095238095238093;0.13333333333333333;0.19753086419753085;0.33613445378151263;0.40816326530612246;0.3686635944700461;0.0;0.0;0.0
0.5415162454873647;0.6283185840707964;0.7294520547945206;0.6751188589540412;0.3055555555555556;0.13095238095238096;0.18333333333333338;0.4378698224852071;0.48366013071895425;0.45962732919254656;0.2;0.08;0.11428571428571428
0.5561877667140825;0.6617647058823529;0.7835820895522388;0.7175398633257404;0.1951219512195122;0.08;0.11347517730496454;0.39869281045751637;0.3674698795180723;0.3824451410658308;0.21212121212121213;0.2;0.2058823529411765
0.5632911392405063;0.6903765690376569;0.6653225806451613;0.677618069815195;0.17777777777777778;0.16326530612244897;0.1702127659574468;0.4971751412429379;0.6068965517241379;0.546583850931677;0.46153846153846156;0.1875;0.26666666666666666
0.45869565217391306;0.5662650602409639;0.6497695852534562;0.6051502145922747;0.21818181818181817;0.1791044776119403;0.1967213114754098;0.3546099290780142;0.3472222222222222;0.3508771929824562;0.5333333333333333;0.25;0.3404255319148936
0.449468085106383;0.542016806722689;0.6789473684210526;0.602803738317757;0.25;0.0945945945945946;0.1372549019607843;0.34831460674157305;0.3263157894736842;0.33695652173913043;0.09523809523809523;0.11764705882352941;0.10526315789473684
0.5569422776911076;0.6293706293706294;0.7714285714285715;0.693196405648267;0.36363636363636365;0.21052631578947367;0.26666666666666666;0.4295774647887324;0.40939597315436244;0.4192439862542955;0.4;0.1276595744680851;0.1935483870967742
0.4875;0.5828877005347594;0.7266666666666667;0.6468842729970327;0.16666666666666666;0.10588235294117647;0.12949640287769784;0.40437158469945356;0.3915343915343915;0.3978494623655914;0.3793103448275862;0.16666666666666666;0.23157894736842105
0.5634379263301501;0.6652078774617067;0.7638190954773869;0.7111111111111111;0.40425531914893614;0.16666666666666666;0.23602484472049684;0.4032258064516129;0.42134831460674155;0.41208791208791207;0.3488372093023256;0.3488372093023256;0.3488372093023256
0.5395095367847411;0.6673640167364017;0.7435897435897436;0.7034178610804851;0.15873015873015872;0.09345794392523364;0.1176470588235294;0.35714285714285715;0.41935483870967744;0.38575667655786355;0.18181818181818182;0.046511627906976744;0.07407407407407407
0.4970691676436108;0.6091269841269841;0.6688453159041394;0.6375908618899272;0.25252525252525254;0.22123893805309736;0.23584905660377362;0.37719298245614036;0.3926940639269406;0.3847874720357942;0.2727272727272727;0.0967741935483871;0.14285714285714285
0.5006337135614702;0.6042654028436019;0.6746031746031746;0.6375;0.29310344827586204;0.13934426229508196;0.18888888888888888;0.41729323308270677;0.4723404255319149;0.44311377245508987;0.27906976744186046;0.2222222222222222;0.24742268041237117
0.5601719197707736;0.6425619834710744;0.805699481865285;0.7149425287356321;0.25396825396825395;0.11347517730496454;0.1568627450980392;0.42657342657342656;0.43884892086330934;0.43262411347517726;0.375;0.09375;0.15
0.5173611111111112;0.6318840579710145;0.7676056338028169;0.6931637519872814;0.375;0.21238938053097345;0.2711864406779661;0.3284671532846715;0.3358208955223881;0.33210332103321033;0.36666666666666664;0.24444444444444444;0.29333333333333333
0.4756756756756757;0.6220095693779905;0.6598984771573604;0.6403940886699508;0.15;0.05660377358490566;0.0821917808219178;0.3008849557522124;0.3953488372093023;0.3417085427135678;0.32142857142857145;0.2647058823529412;0.2903225806451613
0.5138023152270703;0.6118326118326118;0.7186440677966102;0.6609508963367109;0.22641509433962265;0.1276595744680851;0.16326530612244897;0.3931034482758621;0.41454545454545455;0.40353982300884955;0.4411764705882353;0.21428571428571427;0.28846153846153844
0.5558739255014327;0.6283783783783784;0.8063583815028902;0.7063291139240507;0.2631578947368421;0.13392857142857142;0.17751479289940825;0.49142857142857144;0.4365482233502538;0.46236559139784944;0.36363636363636365;0.18604651162790697;0.24615384615384617
0.5216730038022813;0.6233453670276775;0.7184466019417476;0.6675257731958764;0.2727272727272727;0.15942028985507245;0.20121951219512194;0.36363636363636365;0.40268456375838924;0.3821656050955414;0.45454545454545453;0.16853932584269662;0.2459016393442623
0.521415270018622;0.6320754716981132;0.7204301075268817;0.6733668341708542;0.16071428571428573;0.1111111111111111;0.1313868613138686;0.40268456375838924;0.44776119402985076;0.4240282685512367;0.7142857142857143;0.23255813953488372;0.3508771929824562
